Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Arab Emirates,Included / International,Price / International,Compare At Price / International,Status
air-jordan-1-mid-se-light-mulberry,,,,,,,,,40.5 EU - 7.5 US,,,,,DC7267-500:40.5 EU,1300.0,shopify,0,continue,manual,1230.00,,true,true,195243077039,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-se-light-mulberry-704480.jpg?v=1680136708,9,Baskets Air Jordan 1 Mid SE Light Mulberry for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-se-light-mulberry,,,,,,,,,41 EU - 8 US,,,,,DC7267-500:41 EU,1300.0,shopify,0,continue,manual,1260.00,,true,true,195243077046,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-se-light-mulberry-743276.jpg?v=1680136708,10,Baskets Air Jordan 1 Mid SE Light Mulberry for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-se-light-mulberry,,,,,,,,,42 EU - 8.5 US,,,,,DC7267-500:42 EU,1300.0,shopify,0,continue,manual,1060.00,,true,true,195243077053,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-se-light-mulberry-853783.jpg?v=1680136708,11,Baskets Air Jordan 1 Mid SE Light Mulberry for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-se-light-mulberry,,,,,,,,,42.5 EU - 9 US,,,,,DC7267-500:42.5 EU,1300.0,shopify,0,continue,manual,1120.00,,true,true,195243077060,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-se-light-mulberry-921389.jpg?v=1680136708,12,Baskets Air Jordan 1 Mid SE Light Mulberry for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-se-light-mulberry,,,,,,,,,43 EU - 9.5 US,,,,,DC7267-500:43 EU,1300.0,shopify,0,continue,manual,1180.00,,true,true,195243077077,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-se-light-mulberry-681250.jpg?v=1680136708,13,Baskets Air Jordan 1 Mid SE Light Mulberry for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-se-light-mulberry,,,,,,,,,44 EU - 10 US,,,,,DC7267-500:44 EU,1300.0,shopify,0,continue,manual,1340.00,,true,true,195243077084,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-se-light-mulberry-812274.jpg?v=1680136708,14,Baskets Air Jordan 1 Mid SE Light Mulberry for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-se-light-mulberry,,,,,,,,,44.5 EU - 10.5 US,,,,,DC7267-500:44.5 EU,1300.0,shopify,0,continue,manual,1090.00,,true,true,195243077091,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-se-light-mulberry-134307.jpg?v=1680136708,15,Baskets Air Jordan 1 Mid SE Light Mulberry for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-elephant-print,Air Jordan 1 Mid Elephant Print,"<p>The Air Jordan 1 Mid Elephant Print is the perfect shoe for a stand-out look. It comes with an eye-catching elephant print pattern that is sure to get attention. Constructed with top-of-the-line materials, this shoe is lightweight and durable. Elevate your style with the Air Jordan 1 Mid Elephant Print.</p>",Air Jordan,,"",available_google,true,Size,40 EU - 7 US,,,,,DM1200-016:40 EU,1600.0,shopify,0,continue,manual,1010.00,,true,true,195869233734,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-elephant-print-149411.jpg?v=1680136641,1,Baskets Air Jordan 1 Mid Elephant Print for men and women on sale on Costyled,false,Air Jordan 1 Mid Elephant Print,Air Jordan 1 Mid Elephant Print is available from 36 EU to 46 EU on Costyled UAE! Find it in our collection of 100% new and authentic sneakers.,,,,,,,,,,,,,,,kg,,,true,true,,,active
air-jordan-1-mid-elephant-print,,,,,,,,,40.5 EU - 7.5 US,,,,,DM1200-016:40.5 EU,1600.0,shopify,0,continue,manual,1090.00,,true,true,195869233741,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-elephant-print-154135.jpg?v=1680136641,2,Baskets Air Jordan 1 Mid Elephant Print for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-elephant-print,,,,,,,,,41 EU - 8 US,,,,,DM1200-016:41 EU,1600.0,shopify,0,continue,manual,1480.00,,true,true,195869233758,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-elephant-print-649702.jpg?v=1680136641,3,Baskets Air Jordan 1 Mid Elephant Print for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-elephant-print,,,,,,,,,42 EU - 8.5 US,,,,,DM1200-016:42 EU,1600.0,shopify,0,continue,manual,1180.00,,true,true,195869233765,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-elephant-print-244633.jpg?v=1680136641,4,Baskets Air Jordan 1 Mid Elephant Print for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-elephant-print,,,,,,,,,42.5 EU - 9 US,,,,,DM1200-016:42.5 EU,1600.0,shopify,0,continue,manual,1400.00,,true,true,195869233772,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-elephant-print-867073.jpg?v=1680136641,5,Baskets Air Jordan 1 Mid Elephant Print for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-elephant-print,,,,,,,,,9.5 US,,,,,DM1200-016:43 EU,1600.0,shopify,0,continue,manual,1400.00,,true,true,195869233789,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-elephant-print-210743.jpg?v=1680136641,6,Baskets Air Jordan 1 Mid Elephant Print for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-elephant-print,,,,,,,,,44 EU - 10 US,,,,,DM1200-016:44 EU,1600.0,shopify,0,continue,manual,1260.00,,true,true,195869233796,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-elephant-print-400815.jpg?v=1680136641,7,Baskets Air Jordan 1 Mid Elephant Print for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-elephant-print,,,,,,,,,44.5 EU - 10.5 US,,,,,DM1200-016:44.5 EU,1600.0,shopify,0,continue,manual,1200.00,,true,true,195869233802,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-elephant-print-204818.jpg?v=1680136641,8,Baskets Air Jordan 1 Mid Elephant Print for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-elephant-print,,,,,,,,,45 EU - 11 US,,,,,DM1200-016:45 EU,1600.0,shopify,0,continue,manual,1400.00,,true,true,195869233819,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-elephant-print-344206.jpg?v=1680136641,9,Baskets Air Jordan 1 Mid Elephant Print for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-elephant-print,,,,,,,,,45.5 EU - 11.5 US,,,,,DM1200-016:45.5 EU,1600.0,shopify,0,continue,manual,1600.00,,true,true,195869233826,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-elephant-print-941443.jpg?v=1680136641,10,Baskets Air Jordan 1 Mid Elephant Print for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-elephant-print,,,,,,,,,46 EU - 12 US,,,,,DM1200-016:46 EU,1600.0,shopify,0,continue,manual,1400.00,,true,true,195869233833,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-elephant-print-742308.jpg?v=1680136641,11,Baskets Air Jordan 1 Mid Elephant Print for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-elephant-print,,,,,,,,,47 EU - 12.5 US,,,,,DM1200-016:47 EU,1600.0,shopify,0,continue,manual,1680.00,,true,true,195869233840,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-elephant-print-941649.jpg?v=1680136641,12,Baskets Air Jordan 1 Mid Elephant Print for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-bred-text,Air Jordan 1 Mid Bred Text,"<p>The Air Jordan 1 Mid Bred Text is a classic silhouette crafted with premium material and detailed stitching. Its lightweight construction allows for superior breathability, its rubber outsole provides superior grip and durability, and its padded collar delivers comfortable support. Enjoy a classic look with modern technology.</p>",Air Jordan,,"",available_google,true,Size,3.5Y US,,,,,DM9650-001:35.5 EU,1600.0,shopify,0,deny,manual,730.00,,true,true,195869257105,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-bred-text-103232.jpg?v=1680136613,1,Baskets Air Jordan 1 Mid Bred Text for men and women on sale on Costyled,false,Air Jordan 1 Mid Bred Text,Air Jordan 1 Mid Bred Text is available from 36 EU to 46 EU on Costyled UAE! Find it in our collection of 100% new and authentic sneakers.,,,,,,,,,,,,,,,kg,,,true,true,,,active
air-jordan-1-mid-bred-text,,,,,,,,,4Y US,,,,,DM9650-001:36 EU,1600.0,shopify,0,deny,manual,670.00,,true,true,195869257112,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-bred-text-939148.jpg?v=1680136613,2,Baskets Air Jordan 1 Mid Bred Text for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-bred-text,,,,,,,,,4.5Y US,,,,,DM9650-001:36.5 EU,1600.0,shopify,0,deny,manual,760.00,,true,true,195869257129,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-bred-text-652680.jpg?v=1680136613,3,Baskets Air Jordan 1 Mid Bred Text for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-bred-text,,,,,,,,,5Y US,,,,,DM9650-001:37.5 EU,1600.0,shopify,0,deny,manual,700.00,,true,true,195869257136,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-bred-text-980980.jpg?v=1680136613,4,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-bred-text,,,,,,,,,5.5Y US,,,,,DM9650-001:38 EU,1600.0,shopify,0,deny,manual,730.00,,true,true,195869257143,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-bred-text-146179.jpg?v=1680136613,5,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-bred-text,,,,,,,,,6Y US,,,,,DM9650-001:38.5 EU,1600.0,shopify,0,deny,manual,730.00,,true,true,195869257150,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-bred-text-523547.jpg?v=1680136613,6,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-bred-text,,,,,,,,,6.5Y US,,,,,DM9650-001:39 EU,1600.0,shopify,0,deny,manual,700.00,,true,true,195869257167,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-bred-text-892327.jpg?v=1680136613,7,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-bred-text,,,,,,,,,7Y US,,,,,DM9650-001:40 EU,1600.0,shopify,0,deny,manual,780.00,,true,true,195869257174,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-bred-text-682844.jpg?v=1680136613,8,,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-350-turtledove,Yeezy Boost 350 Turtledove,"<p>Introducing the Yeezy Boost 350 Turtledove- the iconic sneaker from Adidas + Kanye West. Featuring an ultra-comfortable Boost midsole and lightweight Primeknit upper for maximum cushioning. These shoes provide a breathable and supportive fit, perfect for any active lifestyle.</p>",Yeezy,Apparel & Accessories > Shoes,"",available_google,true,Size,36 EU - 4 US,,,,,AQ4832:36 EU,1300.0,shopify,0,continue,manual,4750.00,,true,true,195747541722,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-boost-350-turtledove-406669.jpg?v=1680138170,1,Baskets Yeezy Boost 350 Turtledove for men and women on sale on Costyled,false,Yeezy Boost 350 Turtledove,Yeezy Boost 350 Turtledove is available from 36 EU to 46 EU on Costyled UAE! Find it in our collection of 100% new and authentic sneakers.,,,,,,,,,,,,,,,kg,,,true,true,,,active
yeezy-boost-350-turtledove,,,,,,,,,37 1/3 EU - 5 US,,,,,AQ4832:37 1/3 EU,1300.0,shopify,0,continue,manual,4750.00,,true,true,889133008851,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-boost-350-turtledove-912908.jpg?v=1680138170,2,Baskets Yeezy Boost 350 Turtledove for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-350-turtledove,,,,,,,,,38 2/3 EU - 6 US,,,,,AQ4832:38 2/3 EU,1300.0,shopify,0,continue,manual,4750.00,,true,true,AQ4832:38 2/3 EU:38 2/3 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-boost-350-turtledove-267299.jpg?v=1680138170,3,Baskets Yeezy Boost 350 Turtledove for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-350-turtledove,,,,,,,,,40 EU - 7 US,,,,,AQ4832:40 EU,1300.0,shopify,0,continue,manual,4750.00,,true,true,AQ4832:40 EU:40 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-boost-350-turtledove-120388.jpg?v=1680138170,4,Baskets Yeezy Boost 350 Turtledove for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-350-turtledove,,,,,,,,,41 1/3 EU - 8 US,,,,,AQ4832:41 1/3 EU,1300.0,shopify,0,continue,manual,4750.00,,true,true,195747538036,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-boost-350-turtledove-761747.jpg?v=1680138170,5,Baskets Yeezy Boost 350 Turtledove for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-350-turtledove,,,,,,,,,42 2/3 EU - 9 US,,,,,AQ4832:42 2/3 EU,1300.0,shopify,0,continue,manual,4750.00,,true,true,AQ4832:42 2/3 EU:42 2/3 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-boost-350-turtledove-492365.jpg?v=1680138170,6,Baskets Yeezy Boost 350 Turtledove for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-350-turtledove,,,,,,,,,44 EU - 10 US,,,,,AQ4832:44 EU,1300.0,shopify,0,continue,manual,4750.00,,true,true,AQ4832:44 EU:44 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-boost-350-turtledove-405174.jpg?v=1680138170,7,Baskets Yeezy Boost 350 Turtledove for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-350-turtledove,,,,,,,,,45 1/3 EU - 11 US,,,,,AQ4832:45 1/3 EU,1300.0,shopify,0,continue,manual,4750.00,,true,true,AQ4832:45 1/3 EU:45 1/3 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-boost-350-turtledove-599677.jpg?v=1680138170,8,Baskets Yeezy Boost 350 Turtledove for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-350-turtledove,,,,,,,,,46 2/3 EU - 12 US,,,,,AQ4832:46 2/3 EU,1300.0,shopify,0,continue,manual,4750.00,,true,true,AQ4832:46 2/3 EU:46 2/3 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-boost-350-turtledove-640758.jpg?v=1680138170,9,Baskets Yeezy Boost 350 Turtledove for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-blue-mint,Air Jordan 1 Mid Blue Mint,"<p>undefined</p>
<p>The Air Jordan 1 Mid Blue Mint is a stylish and comfortable sneaker designed for everyday wear. The upper is crafted from premium leather for a soft and supportive feel, while the foam midsole provides cushioning and energy return for a lightweight and responsive ride. The iconic Nike Jumpman logo is stamped on the tongue and heel, making this shoe perfect for a fashionable and sporty look.</p>",Air Jordan,,"",available_google,true,Size,35.5 EU - 3.5Y US,,,,,554724-413:35.5 EU,1600.0,shopify,0,deny,manual,2040.00,,true,true,554724-413:35.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-blue-mint-233881.jpg?v=1682073511,1,Baskets Air Jordan 1 Mid Blue Mint for men and women on sale on Costyled,false,Air Jordan 1 Mid Blue Mint,Air Jordan 1 Mid Blue Mint is available from 36 EU to 46 EU on Costyled UAE! Find it in our collection of 100% new and authentic sneakers.,,,,,,,,,,,,,,,kg,,,true,true,,,active
air-jordan-1-mid-blue-mint,,,,,,,,,36 EU - 4Y US,,,,,554724-413:36 EU,1600.0,shopify,0,deny,manual,1680.00,,true,true,554724-413:36 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-blue-mint-225993.jpg?v=1682073511,2,Baskets Air Jordan 1 Mid Blue Mint for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-blue-mint,,,,,,,,,36.5 EU - 4.5Y US,,,,,554724-413:36.5 EU,1600.0,shopify,0,deny,manual,2830.00,,true,true,554724-413:36.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-blue-mint-795442.jpg?v=1682073511,3,Baskets Air Jordan 1 Mid Blue Mint for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-blue-mint,,,,,,,,,37.5 EU - 5Y US,,,,,554724-413:37.5 EU,1600.0,shopify,0,deny,manual,2440.00,,true,true,554724-413:37.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-blue-mint-763576.jpg?v=1682073511,4,Baskets Air Jordan 1 Mid Blue Mint for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-blue-mint,,,,,,,,,38 EU - 5.5Y US,,,,,554724-413:38 EU,1600.0,shopify,0,deny,manual,1930.00,,true,true,554724-413:38 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-blue-mint-256076.jpg?v=1682073511,5,Baskets Air Jordan 1 Mid Blue Mint for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-blue-mint,,,,,,,,,38.5 EU - 6Y US,,,,,554724-413:38.5 EU,1600.0,shopify,0,deny,manual,2020.00,,true,true,554724-413:38.5 EU,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-blue-mint,,,,,,,,,39 EU - 6.5Y US,,,,,554724-413:39 EU,1600.0,shopify,0,continue,manual,1600.00,,true,true,554724-413:39 EU,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-blue-mint,,,,,,,,,40 EU - 7Y US,,,,,554724-413:40 EU,1600.0,shopify,0,continue,manual,1340.00,,true,true,195869598451,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-blue-mint,,,,,,,,,40.5 EU - 7.5 US,,,,,554724-413:40.5 EU,1600.0,shopify,0,continue,manual,1180.00,,true,true,195869598468,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-blue-mint,,,,,,,,,41 EU - 8 US,,,,,554724-413:41 EU,1600.0,shopify,0,continue,manual,1180.00,,true,true,195869598475,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-blue-mint,,,,,,,,,42 EU - 8.5 US,,,,,554724-413:42 EU,1600.0,shopify,0,continue,manual,1180.00,,true,true,195869598482,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-blue-mint,,,,,,,,,42.5 EU - 9 US,,,,,554724-413:42.5 EU,1600.0,shopify,0,continue,manual,1120.00,,true,true,195869598499,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-blue-mint,,,,,,,,,9.5 US,,,,,554724-413:43 EU,1600.0,shopify,0,continue,manual,1200.00,,true,true,195869598505,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-blue-mint,,,,,,,,,44 EU - 10 US,,,,,554724-413:44 EU,1600.0,shopify,0,continue,manual,1120.00,,true,true,195869598512,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-blue-mint,,,,,,,,,44.5 EU - 10.5 US,,,,,554724-413:44.5 EU,1600.0,shopify,0,continue,manual,1120.00,,true,true,195869598529,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-blue-mint,,,,,,,,,45 EU - 11 US,,,,,554724-413:45 EU,1600.0,shopify,0,continue,manual,1060.00,,true,true,195869598536,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-blue-mint,,,,,,,,,45.5 EU - 11.5 US,,,,,554724-413:45.5 EU,1600.0,shopify,0,continue,manual,1120.00,,true,true,195869598543,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-blue-mint,,,,,,,,,46 EU - 12 US,,,,,554724-413:46 EU,1600.0,shopify,0,continue,manual,1180.00,,true,true,195869598550,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-blue-mint,,,,,,,,,47 EU - 12.5 US,,,,,554724-413:47 EU,1300.0,shopify,0,deny,manual,1120.00,,true,true,195869598567,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-blue-mint,,,,,,,,,47.5 EU - 13 US,,,,,554724-413:47.5 EU,1300.0,shopify,0,deny,manual,1480.00,,true,true,195869598574,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
dunk-low-rose-whisper,Dunk Low Rose Whisper,"The silhouette designed in 1985 by designer Peter Moore resurfaces in a <strong>stunning ""Rose Whisper"" colorway</strong> that you need to check out immediately!
<p> <br></p>
<p>Freshly arrived at Costyled, the Dunk Low ""Rose Whisper"" is part of the popular two-tone variations of the iconic low-top sneaker.</p>
<p>Released in an exclusively feminine version, the pair showcases a simple yet effective leather configuration, featuring a <strong>white base coupled with peach-pink overlays</strong>.</p>
<p>Launched with great fanfare in April 2022, the Nike Dunk Low ""Rose Whisper"" is available at Costyled in a selection of women's sizes.</p>
<p><strong>Practical advice</strong> : This model fits true to size, we recommend you take your usual size.</p>
<p><strong>Release date : </strong>March 2023</p>",Nike,Apparel & Accessories > Shoes,"",available_google,true,Size,36 EU - 4 US,,,,,DD1503-118:36 EU,1600.0,shopify,0,continue,manual,1400.00,,true,true,195869026909,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/dunk-low-rose-whisper-317453.jpg?v=1680137684,1,Dunk Low Rose Whisper - Costyled,false,,,,,,,,,,,,,,,,,kg,,,true,true,,,active
dunk-low-rose-whisper,,,,,,,,,35.5 EU - 3.5 US,,,,,DD1503-118:35.5 EU:35.5 EU,1300.0,shopify,0,continue,manual,1400.00,,true,true,195869026893,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/dunk-low-rose-whisper-758715.jpg?v=1680137684,2,Dunk Low Rose Whisper - Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
dunk-low-rose-whisper,,,,,,,,,36.5 EU - 4.5 US,,,,,DD1503-118:36.5 EU,1600.0,shopify,0,continue,manual,1400.00,,true,true,195869026916,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/dunk-low-rose-whisper-832506.jpg?v=1680137684,3,Dunk Low Rose Whisper - Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
dunk-low-rose-whisper,,,,,,,,,37.5 EU - 5 US,,,,,DD1503-118:37.5 EU,1600.0,shopify,0,continue,manual,1400.00,,true,true,195869026923,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/dunk-low-rose-whisper-690630.jpg?v=1680137684,4,Dunk Low Rose Whisper - Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
dunk-low-rose-whisper,,,,,,,,,38 EU - 5.5 US,,,,,DD1503-118:38 EU,1600.0,shopify,0,continue,manual,1400.00,,true,true,195869026930,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/dunk-low-rose-whisper-903398.jpg?v=1680137684,5,Dunk Low Rose Whisper - Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
